platform,post_id,created_at,author_id,post_text,source_url,matched_query,initial_signal_type,signal_type,confidence,matched_terms,opportunity_score,priority,is_tracker,why_now,sales_angle,safe_outreach_suggestion,like_count,reply_count,retweet_count,quote_count,engagement,cluster
x,2055002382065451314,2026-05-14 19:08:42+00:00,1748849949373030401,"openai spills the tea on a security breach from an AI malware campaign. 🕵🏻‍♂️ malware from the Shai-Hulud supply chain attack breached the gates, infiltrating internal repositories via two employee devices. stay woke, fam. 🧠💀 #BlockBrats

via @Block_Brats",https://x.com/i/web/status/2055002382065451314,"""malware campaign""",MALWARE_CAMPAIGN,BREACH_DISCLOSURE,60,['security breach'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,0,0,0,0,0,5
x,2054996257337176508,2026-05-14 18:44:22+00:00,1727853372739358720,Decrypt cookin' again OpenAI Confirms Security Breach Linked to AI Malware Campaign https://t.co/CUSIbyAmCy https://t.co/3bINgAv6ph,https://x.com/i/web/status/2054996257337176508,"""malware campaign""",MALWARE_CAMPAIGN,BREACH_DISCLOSURE,60,['security breach'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,0,0,0,0,0,5
x,2054993362764149203,2026-05-14 18:32:52+00:00,2031017668770181120,"🔓 HACK ALERT OpenAI Confirms Security Breach Linked to AI Malware Campaign

#Crypto",https://x.com/i/web/status/2054993362764149203,"""malware campaign""",MALWARE_CAMPAIGN,BREACH_DISCLOSURE,60,['security breach'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,0,0,0,0,0,5
x,2054992930348110055,2026-05-14 18:31:09+00:00,993530753014054912,"OpenAI Confirms Security Breach Linked to AI Malware Campaign
https://t.co/X82m5CO4ac",https://x.com/i/web/status/2054992930348110055,"""malware campaign""",MALWARE_CAMPAIGN,BREACH_DISCLOSURE,60,['security breach'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,2,2,1,0,5,5
x,2054972454888456458,2026-05-14 17:09:47+00:00,1876290074758823936,"Fifth: verify HIPAA posture beyond the BAA.
Ask about:
- Where recordings are stored
- How PHI is redacted in logs
- Who can access transcripts
- Breach notification SLAs
A BAA is table stakes, not a strategy.",https://x.com/i/web/status/2054972454888456458,"""breach notification""",BREACH_DISCLOSURE,BREACH_DISCLOSURE,60,['breach notification'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,0,1,0,0,1,4
x,2054968764437876944,2026-05-14 16:55:07+00:00,1974396731694473216,🔐 UKRAINE: Cyber espionage group Ghostwriter has conducted a targeted phishing campaign against Ukrainian government entities. Geofenced malicious PDFs deploying PicassoLoader malware used to establish Cobalt Strike C2 access. Lateral movement across internal networks reported. https://t.co/Lfqvv22vbE,https://x.com/i/web/status/2054968764437876944,"""phishing campaign""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,80,"['phishing campaign', 'loader malware']",24,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",0,0,0,0,0,5
x,2054949592890781983,2026-05-14 15:38:56+00:00,3608706497,"‼️Western Orthopaedics 🇺🇸 warns 113,000+ people of a data breach following a cyber attack in September 2025. SSNs, credit cards &amp; medical info affected.

Ransomware gang PEAR claimed the attack on the healthcare provider after stealing 1.7 TB of data. 

https://t.co/4WUbTKDRWP https://t.co/UZnL1Todn5",https://x.com/i/web/status/2054949592890781983,"""ransomware gang""",RANSOMWARE_OPERATOR,BREACH_DISCLOSURE,60,['data breach'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,1,0,0,0,1,5
x,2054903671830311300,2026-05-14 12:36:28+00:00,510776023,"@NERCNG Good day, NERC are you aware that the DISCO (AEDC) is not meeting the 20hrs and above supply for BAND A (all time technical fault excuse) and they are not notifying customers of any compensation?",https://x.com/i/web/status/2054903671830311300,"""notifying customers""",BREACH_DISCLOSURE,BREACH_DISCLOSURE,60,['notifying customers'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,0,0,0,0,0,4
x,2054902048257118440,2026-05-14 12:30:01+00:00,2023281473483063296,"Legal tech vendor breach exposes 116,666 immigration records. DocketWise signals vendor risk gap: law firms lack contractual breach notification frameworks and supply chain vetting. GDPR and NIS2 exposure. ComplexDiscovery analysis. https://t.co/tmquJ3lGP7 #VendorRisk",https://x.com/i/web/status/2054902048257118440,"""breach notification""",BREACH_DISCLOSURE,BREACH_DISCLOSURE,60,['breach notification'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,0,0,0,0,0,5
x,2054842873942573465,2026-05-14 08:34:52+00:00,2948746006,"The GAID — Nigeria's General Application and Implementation Directive — has been in full effect since September 2025. It requires a 72-hour breach notification, a live data inventory, and documented breach response workflows. Three requirements. Most Nigerian businesses have zero",https://x.com/i/web/status/2054842873942573465,"""breach notification""",BREACH_DISCLOSURE,BREACH_DISCLOSURE,60,['breach notification'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,0,0,0,0,0,4
x,2054649696652874069,2026-05-13 19:47:15+00:00,2013261930631172097,"📌 *يرتكز (HIPAA) على 3 قواعد ذهبية:*
1️⃣ *الخصوصية (Privacy Rule):* تنظيم استخدام ومشاركة المعلومات.
2️⃣ *الأمن (Security Rule):* إجراءات تقنية وإدارية صارمة.
3️⃣ *الإبلاغ (Breach Notification):* إلزام المؤسسات بالشفافية عند حدوث أي اختراق.

(3/4)",https://x.com/i/web/status/2054649696652874069,"""breach notification""",BREACH_DISCLOSURE,BREACH_DISCLOSURE,60,['breach notification'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,0,1,0,0,1,4
x,2054595332236095815,2026-05-13 16:11:14+00:00,2051445738593247232,The order also charged Premom with violating the Health Breach Notification Rule. That rule applies to health apps even though HIPAA does not. Premom users had no way to know any of this from inside the app while it was happening.,https://x.com/i/web/status/2054595332236095815,"""breach notification""",BREACH_DISCLOSURE,BREACH_DISCLOSURE,60,['breach notification'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,0,1,0,0,1,4
x,2054585050675765269,2026-05-13 15:30:23+00:00,1160157148677996544,"@fundedsquad If someone breaches a rule, such as the 2-minute trading rule, you should send a breach notification email immediately at the time of the violation.
If is not fair to allow someone to continue trading for a week and then reject their payout request because of the 2-minute rule.",https://x.com/i/web/status/2054585050675765269,"""breach notification""",BREACH_DISCLOSURE,BREACH_DISCLOSURE,60,['breach notification'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,1,0,0,0,1,4
x,2054543949902004720,2026-05-13 12:47:03+00:00,19786864,But Geller told the South Florida Sun Sentinel that grocery store giant Publix Super Markets objected to a part of the ordinance that requires retailers to post signs notifying customers that the store will take their dead batteries....,https://x.com/i/web/status/2054543949902004720,"""notifying customers""",BREACH_DISCLOSURE,BREACH_DISCLOSURE,60,['notifying customers'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,9,2,3,0,14,4
x,2054185284779037082,2026-05-12 13:01:51+00:00,1247083107066486784,"Imagine the amount of unnecessary panic because of todays Tanstack hack.

npm decided to set all versions matching '&gt;= 0' as hacked leading everyone everywhere to get a positive on running npm audit.

I spent hours rotating production secrets and notifying customers on a https://t.co/6Z4MQyZRSQ",https://x.com/i/web/status/2054185284779037082,"""notifying customers""",BREACH_DISCLOSURE,BREACH_DISCLOSURE,60,['notifying customers'],24,Medium,False,Post references an officially disclosed breach -- regulatory pressure typically opens budget for endpoint / detection upgrades.,"Lead with a compliance-aligned post-incident playbook (notification, scope, blast radius) -- not a product pitch.",Internal suggestion: share a post-incident lessons-learned brief; never claim insight you do not have.,2,2,1,0,5,1
